payment_id,client_id,account_id,payment_date,direction,payment_type,currency,amount,counterparty_country,status
PAY-00000221,CLIENT-0156,ACC-000471,2026-02-01,OUTBOUND,REAL_TIME_PAYMENT,USD,182534.32,BR,SETTLED
PAY-00000222,CLIENT-0065,ACC-000179,2026-04-24,OUTBOUND,ACH,JPY,3379.51,IE,SETTLED
PAY-00000223,CLIENT-0306,ACC-000899,2024-12-28,OUTBOUND,SEPA,GBP,11244.79,CA,SETTLED
PAY-00000224,CLIENT-0028,ACC-000076,2025-12-11,INBOUND,SWIFT,SGD,153240.00,CA,SETTLED
PAY-00000225,CLIENT-0016,ACC-000042,2024-06-11,INBOUND,CARD,EUR,9866.53,FR,SETTLED
PAY-00000226,CLIENT-0103,ACC-000295,2025-12-05,OUTBOUND,SEPA,USD,122836.07,MX,PENDING
PAY-00000227,CLIENT-0191,ACC-000570,2025-02-26,INBOUND,CARD,EUR,12584.69,CA,SETTLED
PAY-00000228,CLIENT-0099,ACC-000286,2026-06-08,OUTBOUND,FX_TRANSFER,USD,27181.52,GB,SETTLED
PAY-00000229,CLIENT-0344,ACC-001008,2026-07-15,INBOUND,SWIFT,EUR,61529.91,FR,PENDING
PAY-00000230,CLIENT-0021,ACC-000059,2025-04-29,OUTBOUND,FX_TRANSFER,USD,213050.64,JP,PENDING
PAY-00000231,CLIENT-0230,ACC-000688,2026-03-19,INBOUND,FX_TRANSFER,USD,22593.77,SG,SETTLED
PAY-00000232,CLIENT-0055,ACC-000153,2025-11-04,INBOUND,FX_TRANSFER,USD,57820.25,BR,SETTLED
PAY-00000233,CLIENT-0378,ACC-001097,2026-06-05,INBOUND,FX_TRANSFER,EUR,131681.78,CH,PENDING
PAY-00000234,CLIENT-0220,ACC-000656,2026-04-25,INBOUND,SEPA,USD,130694.14,AE,SETTLED
PAY-00000235,CLIENT-0489,ACC-001457,2026-02-21,INBOUND,WIRE,EUR,165529.14,BR,SETTLED
PAY-00000236,CLIENT-0255,ACC-000769,2025-10-13,INBOUND,FX_TRANSFER,INR,240112.90,CH,SETTLED
PAY-00000237,CLIENT-0162,ACC-000490,2024-07-30,OUTBOUND,CARD,EUR,9666.74,JP,SETTLED
PAY-00000238,CLIENT-0198,ACC-000591,2026-01-22,OUTBOUND,FX_TRANSFER,GBP,911.13,AU,SETTLED
PAY-00000239,CLIENT-0481,ACC-001429,2025-10-28,INBOUND,BOOK_TRANSFER,CAD,134303.77,IE,SETTLED
PAY-00000240,CLIENT-0066,ACC-000181,2026-07-04,INBOUND,FX_TRANSFER,USD,100095.96,CH,SETTLED
PAY-00000241,CLIENT-0141,ACC-000421,2025-05-26,OUTBOUND,CARD,CAD,224755.51,NL,SETTLED
PAY-00000242,CLIENT-0479,ACC-001419,2026-07-24,INBOUND,CARD,USD,46265.85,CA,SETTLED
PAY-00000243,CLIENT-0321,ACC-000943,2026-01-08,INBOUND,WIRE,USD,42494.54,GB,SETTLED
PAY-00000244,CLIENT-0064,ACC-000178,2025-09-14,OUTBOUND,BOOK_TRANSFER,USD,126955.79,IN,PENDING
PAY-00000245,CLIENT-0206,ACC-000614,2024-08-28,INBOUND,FX_TRANSFER,CHF,75.92,CA,SETTLED
PAY-00000246,CLIENT-0437,ACC-001292,2025-12-10,OUTBOUND,SEPA,USD,6881.62,SG,SETTLED
PAY-00000247,CLIENT-0256,ACC-000770,2025-09-03,OUTBOUND,ACH,EUR,10731.76,IN,SETTLED
PAY-00000248,CLIENT-0446,ACC-001315,2025-10-16,INBOUND,WIRE,SGD,55523.90,CA,SETTLED
PAY-00000249,CLIENT-0433,ACC-001276,2025-02-26,OUTBOUND,BOOK_TRANSFER,USD,231690.17,AE,SETTLED
PAY-00000250,CLIENT-0249,ACC-000750,2026-07-28,OUTBOUND,SWIFT,EUR,46035.31,CA,SETTLED
PAY-00000251,CLIENT-0177,ACC-000532,2025-08-27,OUTBOUND,FX_TRANSFER,USD,12016.94,SG,SETTLED
PAY-00000252,CLIENT-0089,ACC-000252,2026-07-21,OUTBOUND,WIRE,USD,234129.94,IN,SETTLED
PAY-00000253,CLIENT-0213,ACC-000634,2026-03-24,INBOUND,CARD,USD,205529.35,DE,SETTLED
PAY-00000254,CLIENT-0434,ACC-001277,2025-07-26,INBOUND,SWIFT,USD,91868.04,CH,SETTLED
PAY-00000255,CLIENT-0037,ACC-000099,2026-03-27,INBOUND,SWIFT,USD,139567.89,CH,SETTLED
PAY-00000256,CLIENT-0139,ACC-000415,2024-02-25,OUTBOUND,BOOK_TRANSFER,USD,131467.75,SG,SETTLED
PAY-00000257,CLIENT-0483,ACC-001434,2026-02-21,INBOUND,FX_TRANSFER,CAD,3862.22,CA,SETTLED
PAY-00000258,CLIENT-0125,ACC-000371,2025-05-02,INBOUND,SWIFT,MXN,248729.07,CH,SETTLED
PAY-00000259,CLIENT-0310,ACC-000914,2024-11-09,OUTBOUND,SEPA,USD,121338.89,JP,SETTLED
PAY-00000260,CLIENT-0197,ACC-000588,2026-05-05,INBOUND,CARD,USD,242785.61,FR,SETTLED
PAY-00000261,CLIENT-0109,ACC-000312,2024-11-04,OUTBOUND,SWIFT,INR,4556.21,CA,SETTLED
PAY-00000262,CLIENT-0131,ACC-000391,2024-03-23,OUTBOUND,SWIFT,AUD,186037.45,JP,SETTLED
PAY-00000263,CLIENT-0435,ACC-001282,2026-02-20,INBOUND,CARD,SGD,10566.58,CH,PENDING
PAY-00000264,CLIENT-0278,ACC-000830,2025-03-07,OUTBOUND,SEPA,EUR,6536.11,GB,PENDING
PAY-00000265,CLIENT-0049,ACC-000133,2024-11-24,INBOUND,CARD,USD,201205.74,GB,SETTLED
PAY-00000266,CLIENT-0402,ACC-001180,2024-01-03,INBOUND,REAL_TIME_PAYMENT,EUR,245733.55,IN,SETTLED
PAY-00000267,CLIENT-0125,ACC-000374,2025-05-25,OUTBOUND,ACH,USD,15753.08,CA,SETTLED
PAY-00000268,CLIENT-0396,ACC-001158,2025-01-08,INBOUND,WIRE,USD,198394.29,AU,REJECTED
PAY-00000269,CLIENT-0122,ACC-000363,2025-09-03,OUTBOUND,CARD,USD,92683.16,NL,REJECTED
PAY-00000270,CLIENT-0109,ACC-000314,2026-07-16,OUTBOUND,BOOK_TRANSFER,USD,223056.51,NL,SETTLED
PAY-00000271,CLIENT-0389,ACC-001130,2025-02-19,OUTBOUND,REAL_TIME_PAYMENT,USD,2343.33,US,SETTLED
PAY-00000272,CLIENT-0046,ACC-000123,2025-09-06,INBOUND,SWIFT,USD,5849.58,AU,RETURNED
PAY-00000273,CLIENT-0451,ACC-001333,2026-06-02,INBOUND,ACH,EUR,11155.85,SG,SETTLED
PAY-00000274,CLIENT-0073,ACC-000203,2024-12-09,INBOUND,FX_TRANSFER,EUR,8675.00,SG,SETTLED
PAY-00000275,CLIENT-0488,ACC-001455,2025-12-12,OUTBOUND,WIRE,USD,213456.02,CA,SETTLED
PAY-00000276,CLIENT-0319,ACC-000937,2025-01-27,OUTBOUND,ACH,GBP,1676.51,NL,SETTLED
PAY-00000277,CLIENT-0212,ACC-000632,2025-04-21,OUTBOUND,BOOK_TRANSFER,USD,12277.82,AU,PENDING
PAY-00000278,CLIENT-0148,ACC-000443,2026-03-14,INBOUND,ACH,USD,65134.98,MX,SETTLED
PAY-00000279,CLIENT-0122,ACC-000363,2026-03-25,OUTBOUND,SEPA,USD,42375.95,CH,SETTLED
PAY-00000280,CLIENT-0080,ACC-000221,2026-05-31,OUTBOUND,FX_TRANSFER,EUR,59164.27,IE,SETTLED
PAY-00000281,CLIENT-0259,ACC-000777,2026-03-06,OUTBOUND,BOOK_TRANSFER,EUR,34886.09,CA,SETTLED
PAY-00000282,CLIENT-0038,ACC-000104,2026-02-26,OUTBOUND,FX_TRANSFER,USD,201865.66,SG,SETTLED
PAY-00000283,CLIENT-0031,ACC-000085,2026-05-31,OUTBOUND,BOOK_TRANSFER,EUR,18849.44,SG,RETURNED
PAY-00000284,CLIENT-0234,ACC-000702,2026-01-10,INBOUND,FX_TRANSFER,EUR,93723.79,JP,SETTLED
PAY-00000285,CLIENT-0143,ACC-000426,2025-12-12,INBOUND,SEPA,USD,47791.34,BR,PENDING
PAY-00000286,CLIENT-0417,ACC-001233,2025-06-16,INBOUND,CARD,JPY,134561.14,AE,SETTLED
PAY-00000287,CLIENT-0247,ACC-000743,2025-08-28,OUTBOUND,REAL_TIME_PAYMENT,MXN,14186.48,NL,SETTLED
PAY-00000288,CLIENT-0155,ACC-000464,2026-04-26,OUTBOUND,CARD,JPY,197721.31,BR,SETTLED
PAY-00000289,CLIENT-0499,ACC-001485,2025-02-05,OUTBOUND,FX_TRANSFER,USD,83638.04,FR,SETTLED
PAY-00000290,CLIENT-0081,ACC-000225,2025-11-23,INBOUND,REAL_TIME_PAYMENT,INR,56566.35,BR,SETTLED
PAY-00000291,CLIENT-0413,ACC-001215,2025-12-10,OUTBOUND,REAL_TIME_PAYMENT,USD,149879.93,AE,SETTLED
PAY-00000292,CLIENT-0015,ACC-000037,2025-09-25,OUTBOUND,WIRE,EUR,20430.21,SG,SETTLED
PAY-00000293,CLIENT-0422,ACC-001246,2026-01-24,INBOUND,SWIFT,EUR,91660.62,IN,SETTLED
PAY-00000294,CLIENT-0123,ACC-000367,2026-06-26,INBOUND,ACH,USD,47185.00,AE,SETTLED
PAY-00000295,CLIENT-0442,ACC-001305,2026-01-14,INBOUND,SWIFT,BRL,14980.00,MX,SETTLED
PAY-00000296,CLIENT-0230,ACC-000687,2025-07-10,OUTBOUND,BOOK_TRANSFER,USD,77457.23,MX,SETTLED
PAY-00000297,CLIENT-0414,ACC-001221,2026-01-23,INBOUND,ACH,USD,54150.33,AU,SETTLED
PAY-00000298,CLIENT-0394,ACC-001146,2026-04-29,OUTBOUND,ACH,USD,177428.25,GB,SETTLED
PAY-00000299,CLIENT-0076,ACC-000215,2026-04-17,INBOUND,REAL_TIME_PAYMENT,USD,134269.04,IE,SETTLED
PAY-00000300,CLIENT-0071,ACC-000198,2025-12-07,INBOUND,SWIFT,USD,160777.34,NL,SETTLED
PAY-00000301,CLIENT-0192,ACC-000571,2026-05-15,OUTBOUND,FX_TRANSFER,USD,21165.42,MX,SETTLED
PAY-00000302,CLIENT-0381,ACC-001108,2025-01-02,INBOUND,WIRE,EUR,100181.60,AE,SETTLED
PAY-00000303,CLIENT-0282,ACC-000838,2026-06-01,OUTBOUND,SWIFT,EUR,9636.94,IE,SETTLED
PAY-00000304,CLIENT-0218,ACC-000650,2024-12-29,OUTBOUND,REAL_TIME_PAYMENT,USD,49054.09,SG,SETTLED
PAY-00000305,CLIENT-0174,ACC-000528,2025-01-24,INBOUND,ACH,USD,121240.30,DE,SETTLED
PAY-00000306,CLIENT-0016,ACC-000040,2024-08-15,OUTBOUND,SWIFT,USD,11730.09,NL,SETTLED
PAY-00000307,CLIENT-0429,ACC-001267,2025-05-27,OUTBOUND,SWIFT,USD,225849.46,AE,SETTLED
PAY-00000308,CLIENT-0451,ACC-001330,2026-06-24,OUTBOUND,WIRE,USD,5257.80,MX,REJECTED
PAY-00000309,CLIENT-0304,ACC-000892,2024-01-02,OUTBOUND,CARD,USD,12286.25,CH,SETTLED
PAY-00000310,CLIENT-0451,ACC-001332,2026-07-18,OUTBOUND,REAL_TIME_PAYMENT,GBP,13328.26,JP,SETTLED
PAY-00000311,CLIENT-0012,ACC-000026,2025-12-14,INBOUND,CARD,JPY,9438.76,AU,SETTLED
PAY-00000312,CLIENT-0253,ACC-000759,2024-02-28,INBOUND,FX_TRANSFER,USD,122264.98,CA,SETTLED
PAY-00000313,CLIENT-0249,ACC-000751,2026-07-19,INBOUND,BOOK_TRANSFER,USD,212406.64,IE,SETTLED
PAY-00000314,CLIENT-0326,ACC-000956,2026-07-16,OUTBOUND,REAL_TIME_PAYMENT,USD,154760.13,CA,SETTLED
PAY-00000315,CLIENT-0429,ACC-001267,2026-01-30,OUTBOUND,BOOK_TRANSFER,USD,245156.20,DE,SETTLED
PAY-00000316,CLIENT-0210,ACC-000625,2026-02-16,OUTBOUND,BOOK_TRANSFER,MXN,76886.79,GB,SETTLED
PAY-00000317,CLIENT-0167,ACC-000506,2024-12-26,OUTBOUND,ACH,EUR,213747.79,GB,PENDING
PAY-00000318,CLIENT-0205,ACC-000613,2024-09-23,OUTBOUND,CARD,USD,13061.09,FR,SETTLED
PAY-00000319,CLIENT-0156,ACC-000472,2025-10-18,OUTBOUND,CARD,USD,212781.58,AU,PENDING
PAY-00000320,CLIENT-0103,ACC-000295,2025-08-05,OUTBOUND,REAL_TIME_PAYMENT,USD,145310.96,DE,SETTLED
PAY-00000321,CLIENT-0122,ACC-000360,2026-07-06,OUTBOUND,WIRE,USD,195170.89,DE,PENDING
PAY-00000322,CLIENT-0249,ACC-000749,2026-07-08,OUTBOUND,BOOK_TRANSFER,USD,33725.76,FR,SETTLED
PAY-00000323,CLIENT-0107,ACC-000307,2025-11-11,OUTBOUND,WIRE,JPY,210306.26,IN,SETTLED
PAY-00000324,CLIENT-0012,ACC-000027,2025-12-02,INBOUND,SWIFT,CAD,2974.94,IE,SETTLED
PAY-00000325,CLIENT-0339,ACC-000987,2025-09-02,INBOUND,ACH,EUR,73384.76,BR,SETTLED
PAY-00000326,CLIENT-0036,ACC-000096,2025-12-08,OUTBOUND,WIRE,USD,7460.69,MX,SETTLED
PAY-00000327,CLIENT-0039,ACC-000109,2026-02-13,OUTBOUND,BOOK_TRANSFER,EUR,206549.86,CH,PENDING
PAY-00000328,CLIENT-0374,ACC-001087,2025-10-31,INBOUND,BOOK_TRANSFER,GBP,1605.99,JP,SETTLED
PAY-00000329,CLIENT-0096,ACC-000274,2025-09-20,OUTBOUND,CARD,USD,12770.17,JP,PENDING
PAY-00000330,CLIENT-0037,ACC-000098,2026-05-20,INBOUND,BOOK_TRANSFER,USD,182349.54,IN,PENDING
PAY-00000331,CLIENT-0062,ACC-000169,2026-07-22,INBOUND,CARD,EUR,16748.81,IN,SETTLED
PAY-00000332,CLIENT-0214,ACC-000639,2026-06-02,INBOUND,SEPA,USD,24289.37,IN,SETTLED
PAY-00000333,CLIENT-0291,ACC-000865,2026-04-04,OUTBOUND,CARD,EUR,113488.01,US,SETTLED
PAY-00000334,CLIENT-0387,ACC-001123,2026-04-08,INBOUND,WIRE,EUR,13995.85,JP,SETTLED
PAY-00000335,CLIENT-0434,ACC-001280,2025-09-18,INBOUND,FX_TRANSFER,USD,197673.15,AE,SETTLED
PAY-00000336,CLIENT-0032,ACC-000088,2026-07-18,OUTBOUND,REAL_TIME_PAYMENT,USD,239439.61,IN,SETTLED
PAY-00000337,CLIENT-0411,ACC-001207,2026-01-30,OUTBOUND,REAL_TIME_PAYMENT,MXN,238445.30,GB,REJECTED
PAY-00000338,CLIENT-0372,ACC-001084,2026-02-25,OUTBOUND,ACH,EUR,4234.14,CH,SETTLED
PAY-00000339,CLIENT-0341,ACC-000996,2025-02-25,INBOUND,BOOK_TRANSFER,USD,1385.22,US,SETTLED
PAY-00000340,CLIENT-0401,ACC-001175,2024-02-10,INBOUND,FX_TRANSFER,EUR,4928.31,CH,SETTLED
PAY-00000341,CLIENT-0025,ACC-000069,2025-07-15,OUTBOUND,WIRE,USD,228219.79,IE,SETTLED
PAY-00000342,CLIENT-0311,ACC-000917,2026-01-29,OUTBOUND,CARD,INR,160303.66,IN,SETTLED
PAY-00000343,CLIENT-0012,ACC-000027,2025-11-27,INBOUND,BOOK_TRANSFER,CAD,7387.61,CH,REJECTED
PAY-00000344,CLIENT-0256,ACC-000770,2026-02-03,OUTBOUND,FX_TRANSFER,EUR,4685.92,US,SETTLED
PAY-00000345,CLIENT-0187,ACC-000558,2024-08-07,OUTBOUND,REAL_TIME_PAYMENT,USD,7603.68,DE,SETTLED
PAY-00000346,CLIENT-0423,ACC-001247,2026-06-18,INBOUND,REAL_TIME_PAYMENT,USD,189412.52,BR,SETTLED
PAY-00000347,CLIENT-0205,ACC-000612,2026-06-29,OUTBOUND,ACH,USD,13597.84,IE,SETTLED
PAY-00000348,CLIENT-0485,ACC-001441,2024-10-28,OUTBOUND,FX_TRANSFER,USD,5465.29,GB,SETTLED
PAY-00000349,CLIENT-0275,ACC-000822,2026-05-26,OUTBOUND,REAL_TIME_PAYMENT,USD,118120.99,CH,REJECTED
PAY-00000350,CLIENT-0316,ACC-000929,2024-01-15,OUTBOUND,WIRE,USD,23467.92,CA,SETTLED
PAY-00000351,CLIENT-0495,ACC-001477,2026-04-09,OUTBOUND,REAL_TIME_PAYMENT,USD,4720.19,CH,SETTLED
PAY-00000352,CLIENT-0413,ACC-001215,2026-06-29,INBOUND,ACH,USD,44146.13,CA,SETTLED
PAY-00000353,CLIENT-0449,ACC-001322,2026-07-25,OUTBOUND,ACH,USD,184033.63,JP,PENDING
PAY-00000354,CLIENT-0282,ACC-000836,2025-02-21,INBOUND,CARD,USD,3449.50,AE,SETTLED
PAY-00000355,CLIENT-0137,ACC-000408,2026-07-31,INBOUND,CARD,JPY,93313.02,CH,SETTLED
PAY-00000356,CLIENT-0234,ACC-000703,2025-06-18,INBOUND,SEPA,EUR,72473.87,US,SETTLED
PAY-00000357,CLIENT-0356,ACC-001045,2026-07-11,OUTBOUND,CARD,SGD,121239.90,IE,SETTLED
PAY-00000358,CLIENT-0356,ACC-001045,2025-03-19,OUTBOUND,WIRE,SGD,192403.61,AE,SETTLED
PAY-00000359,CLIENT-0073,ACC-000204,2026-01-29,INBOUND,CARD,USD,9081.29,JP,SETTLED
PAY-00000360,CLIENT-0403,ACC-001184,2024-04-28,OUTBOUND,REAL_TIME_PAYMENT,USD,104926.25,CH,SETTLED
PAY-00000361,CLIENT-0226,ACC-000674,2026-03-24,OUTBOUND,WIRE,USD,101560.93,JP,SETTLED
PAY-00000362,CLIENT-0120,ACC-000352,2025-08-13,INBOUND,FX_TRANSFER,CHF,226096.50,JP,SETTLED
PAY-00000363,CLIENT-0386,ACC-001120,2026-05-20,OUTBOUND,REAL_TIME_PAYMENT,USD,33877.41,CA,SETTLED
PAY-00000364,CLIENT-0230,ACC-000685,2026-03-01,OUTBOUND,WIRE,JPY,240366.45,FR,SETTLED
PAY-00000365,CLIENT-0158,ACC-000479,2026-02-13,INBOUND,WIRE,USD,74935.31,BR,SETTLED
PAY-00000366,CLIENT-0063,ACC-000174,2026-03-18,OUTBOUND,SWIFT,SGD,4919.16,SG,RETURNED
PAY-00000367,CLIENT-0419,ACC-001239,2025-07-14,OUTBOUND,REAL_TIME_PAYMENT,USD,127918.27,AE,SETTLED
PAY-00000368,CLIENT-0018,ACC-000048,2024-11-26,INBOUND,ACH,MXN,76355.67,IN,RETURNED
PAY-00000369,CLIENT-0230,ACC-000685,2026-06-03,INBOUND,CARD,JPY,36840.64,AU,PENDING
PAY-00000370,CLIENT-0082,ACC-000228,2024-11-19,OUTBOUND,BOOK_TRANSFER,JPY,4694.70,CH,PENDING
PAY-00000371,CLIENT-0261,ACC-000782,2025-10-14,INBOUND,BOOK_TRANSFER,BRL,158563.37,US,SETTLED
PAY-00000372,CLIENT-0487,ACC-001450,2025-08-15,INBOUND,REAL_TIME_PAYMENT,USD,193784.09,US,SETTLED
PAY-00000373,CLIENT-0079,ACC-000219,2026-02-01,OUTBOUND,ACH,USD,59983.05,SG,PENDING
PAY-00000374,CLIENT-0399,ACC-001166,2026-01-05,INBOUND,SEPA,GBP,14922.23,SG,SETTLED
PAY-00000375,CLIENT-0238,ACC-000714,2024-06-12,INBOUND,FX_TRANSFER,USD,6516.10,GB,RETURNED
PAY-00000376,CLIENT-0247,ACC-000745,2026-05-14,OUTBOUND,CARD,MXN,144714.32,US,SETTLED
PAY-00000377,CLIENT-0309,ACC-000913,2026-07-25,OUTBOUND,SWIFT,BRL,203173.75,AU,SETTLED
PAY-00000378,CLIENT-0470,ACC-001392,2025-06-28,INBOUND,BOOK_TRANSFER,USD,9910.33,IN,SETTLED
PAY-00000379,CLIENT-0441,ACC-001303,2025-12-21,INBOUND,SWIFT,USD,11517.03,MX,SETTLED
PAY-00000380,CLIENT-0483,ACC-001435,2025-05-25,INBOUND,FX_TRANSFER,CAD,5057.78,IE,SETTLED
PAY-00000381,CLIENT-0307,ACC-000904,2026-01-13,INBOUND,ACH,USD,127844.32,FR,SETTLED
PAY-00000382,CLIENT-0128,ACC-000380,2026-04-24,OUTBOUND,ACH,USD,1029.05,US,SETTLED
PAY-00000383,CLIENT-0273,ACC-000818,2025-02-26,OUTBOUND,CARD,USD,2331.98,AE,SETTLED
PAY-00000384,CLIENT-0467,ACC-001381,2024-12-04,INBOUND,REAL_TIME_PAYMENT,USD,11862.60,NL,SETTLED
PAY-00000385,CLIENT-0217,ACC-000647,2026-07-31,OUTBOUND,REAL_TIME_PAYMENT,USD,241391.12,AE,SETTLED
PAY-00000386,CLIENT-0403,ACC-001183,2024-11-05,OUTBOUND,SWIFT,USD,24989.75,GB,RETURNED
PAY-00000387,CLIENT-0227,ACC-000678,2024-10-15,OUTBOUND,REAL_TIME_PAYMENT,USD,5504.41,IE,SETTLED
PAY-00000388,CLIENT-0486,ACC-001447,2024-11-21,INBOUND,SEPA,CHF,160430.43,FR,PENDING
PAY-00000389,CLIENT-0235,ACC-000706,2026-02-19,OUTBOUND,CARD,USD,44560.03,NL,SETTLED
PAY-00000390,CLIENT-0291,ACC-000864,2026-04-04,OUTBOUND,ACH,EUR,61480.39,JP,SETTLED
PAY-00000391,CLIENT-0333,ACC-000975,2025-10-11,INBOUND,FX_TRANSFER,EUR,100037.84,IE,SETTLED
PAY-00000392,CLIENT-0232,ACC-000693,2024-01-07,OUTBOUND,SWIFT,USD,41290.51,GB,SETTLED
PAY-00000393,CLIENT-0112,ACC-000325,2025-03-15,INBOUND,SWIFT,USD,100036.32,MX,SETTLED
PAY-00000394,CLIENT-0256,ACC-000773,2026-05-12,OUTBOUND,SEPA,EUR,10533.58,DE,SETTLED
PAY-00000395,CLIENT-0449,ACC-001324,2025-08-04,INBOUND,REAL_TIME_PAYMENT,USD,188453.54,BR,SETTLED
PAY-00000396,CLIENT-0299,ACC-000882,2026-03-26,INBOUND,SWIFT,USD,182816.88,JP,SETTLED
PAY-00000397,CLIENT-0059,ACC-000165,2025-02-20,OUTBOUND,CARD,USD,181906.76,AE,SETTLED
PAY-00000398,CLIENT-0234,ACC-000701,2026-03-02,INBOUND,SWIFT,EUR,117841.43,NL,SETTLED
PAY-00000399,CLIENT-0475,ACC-001406,2025-02-19,OUTBOUND,REAL_TIME_PAYMENT,USD,70982.46,IE,SETTLED
PAY-00000400,CLIENT-0156,ACC-000470,2026-03-08,OUTBOUND,CARD,USD,65853.94,US,SETTLED
PAY-00000401,CLIENT-0237,ACC-000711,2026-07-26,OUTBOUND,SWIFT,CAD,95901.89,IN,SETTLED
PAY-00000402,CLIENT-0221,ACC-000658,2024-09-25,INBOUND,SWIFT,EUR,92703.21,JP,SETTLED
PAY-00000403,CLIENT-0490,ACC-001462,2025-03-26,OUTBOUND,FX_TRANSFER,BRL,4652.36,US,SETTLED
PAY-00000404,CLIENT-0146,ACC-000435,2026-04-07,OUTBOUND,REAL_TIME_PAYMENT,CAD,57979.61,NL,SETTLED
PAY-00000405,CLIENT-0440,ACC-001301,2025-10-13,INBOUND,SEPA,USD,11129.49,FR,SETTLED
PAY-00000406,CLIENT-0239,ACC-000720,2026-07-06,OUTBOUND,CARD,EUR,122690.05,FR,PENDING
PAY-00000407,CLIENT-0013,ACC-000031,2025-08-12,OUTBOUND,CARD,USD,92463.84,CH,SETTLED
PAY-00000408,CLIENT-0188,ACC-000562,2026-07-06,OUTBOUND,CARD,GBP,167589.76,CA,SETTLED
PAY-00000409,CLIENT-0012,ACC-000027,2026-07-14,OUTBOUND,CARD,CAD,11089.55,SG,SETTLED
PAY-00000410,CLIENT-0423,ACC-001247,2024-08-22,INBOUND,ACH,USD,125925.47,US,SETTLED
PAY-00000411,CLIENT-0283,ACC-000839,2025-05-15,OUTBOUND,FX_TRANSFER,GBP,243716.09,CH,SETTLED
PAY-00000412,CLIENT-0499,ACC-001485,2025-12-23,INBOUND,CARD,USD,195883.69,DE,SETTLED
PAY-00000413,CLIENT-0121,ACC-000356,2024-11-09,INBOUND,SEPA,USD,12534.93,US,SETTLED
PAY-00000414,CLIENT-0261,ACC-000781,2026-07-25,INBOUND,BOOK_TRANSFER,GBP,233434.67,IN,SETTLED
PAY-00000415,CLIENT-0416,ACC-001229,2025-03-15,INBOUND,REAL_TIME_PAYMENT,USD,4801.74,JP,SETTLED
PAY-00000416,CLIENT-0365,ACC-001067,2025-08-01,OUTBOUND,BOOK_TRANSFER,JPY,13923.11,IN,SETTLED
PAY-00000417,CLIENT-0371,ACC-001082,2025-04-02,OUTBOUND,ACH,USD,873.18,IN,SETTLED
PAY-00000418,CLIENT-0023,ACC-000061,2024-12-12,OUTBOUND,ACH,USD,26648.36,BR,REJECTED
PAY-00000419,CLIENT-0190,ACC-000569,2026-06-26,OUTBOUND,REAL_TIME_PAYMENT,AUD,4782.48,JP,SETTLED
PAY-00000420,CLIENT-0295,ACC-000869,2026-03-28,OUTBOUND,SEPA,GBP,85707.96,IE,SETTLED
PAY-00000421,CLIENT-0400,ACC-001171,2026-07-27,INBOUND,SEPA,USD,194201.61,BR,SETTLED
PAY-00000422,CLIENT-0085,ACC-000240,2026-04-25,INBOUND,ACH,CAD,11582.03,MX,SETTLED
PAY-00000423,CLIENT-0415,ACC-001226,2025-06-06,OUTBOUND,BOOK_TRANSFER,USD,9481.22,CA,SETTLED
PAY-00000424,CLIENT-0055,ACC-000154,2025-06-21,INBOUND,FX_TRANSFER,BRL,181821.20,SG,SETTLED
PAY-00000425,CLIENT-0396,ACC-001157,2026-04-11,INBOUND,WIRE,USD,165383.28,GB,SETTLED
PAY-00000426,CLIENT-0355,ACC-001040,2026-04-14,INBOUND,SWIFT,USD,168410.00,CH,SETTLED
PAY-00000427,CLIENT-0469,ACC-001388,2026-05-10,INBOUND,WIRE,USD,118643.59,AE,SETTLED
PAY-00000428,CLIENT-0081,ACC-000225,2026-07-08,OUTBOUND,SWIFT,INR,140211.53,JP,SETTLED
PAY-00000429,CLIENT-0195,ACC-000577,2026-01-16,INBOUND,CARD,USD,4786.04,GB,SETTLED
PAY-00000430,CLIENT-0231,ACC-000692,2026-07-03,OUTBOUND,REAL_TIME_PAYMENT,EUR,107608.04,IE,SETTLED
PAY-00000431,CLIENT-0172,ACC-000520,2026-06-24,OUTBOUND,ACH,EUR,56622.24,BR,SETTLED
PAY-00000432,CLIENT-0131,ACC-000388,2025-06-12,INBOUND,SEPA,USD,200023.97,IE,SETTLED
PAY-00000433,CLIENT-0148,ACC-000447,2024-01-03,OUTBOUND,FX_TRANSFER,SGD,42576.54,US,SETTLED
PAY-00000434,CLIENT-0263,ACC-000790,2024-11-12,OUTBOUND,SWIFT,EUR,11038.13,CH,SETTLED
PAY-00000435,CLIENT-0489,ACC-001456,2024-12-05,OUTBOUND,ACH,GBP,69829.82,GB,SETTLED
PAY-00000436,CLIENT-0151,ACC-000455,2025-06-16,INBOUND,REAL_TIME_PAYMENT,USD,13195.24,MX,SETTLED
PAY-00000437,CLIENT-0456,ACC-001348,2026-02-08,INBOUND,FX_TRANSFER,USD,19277.14,BR,SETTLED
PAY-00000438,CLIENT-0378,ACC-001097,2026-04-09,INBOUND,FX_TRANSFER,EUR,172029.80,IE,SETTLED
PAY-00000439,CLIENT-0326,ACC-000960,2025-03-18,INBOUND,FX_TRANSFER,USD,119196.43,IE,SETTLED
PAY-00000440,CLIENT-0455,ACC-001344,2025-01-27,INBOUND,BOOK_TRANSFER,EUR,125726.60,GB,SETTLED
PAY-00000441,CLIENT-0445,ACC-001312,2026-06-07,OUTBOUND,FX_TRANSFER,USD,88218.15,BR,SETTLED
